,1,26387360698
1655,2177,26391037078
1656,2178,26391038734
1655,2179,26391040389
1655,2180,26391042044
1656,2181,26391043700
1655,2182,26391045355
1655,2183,26391047010
1655,2184,26391048665
1656,2185,26391050321
1655,2186,26391051976
1655,2187,26391053631
1655,2188,26391055286
1656,2189,26391056942
1655,2190,26391058597
1655,2191,26391060252
1656,2192,26391061908
1655,2193,26391063563
1655,2194,26391065218
1655,2195,26391066873
1656,2196,26391068529
1655,2197,26391070184
1656,2198,26391071840
1655,2199,26391073495
1655,2200,26391075150
1655,2201,26391076805
1656,2202,26391078461
1655,2203,26391080116
1655,2204,26391081771
1655,2205,26391083426
1656,2206,26391085082
1655,2207,26391086737
1655,2208,26391088392
1656,2209,26391090048
1655,2210,26391091703
1655,2211,26391093358
1655,2212,26391095013
1655,2213,26391096668
1656,2214,26391098324
1655,2215,26391099979
1655,2216,26391101634
1656,2217,26391103290
1655,2218,26391104945
1655,2219,26391106600
1655,2220,26391108255
1656,2221,26391109911
1655,2222,26391111566
1655,2223,26391113221
1656,2224,26391114877
1655,2225,26391116532
1655,2226,26391118187
1656,2227,26391119843
1655,2228,26391121498
1655,2229,26391123153
1655,2230,26391124808
1656,2231,26391126464
3310,2232,26391129774
1655,2233,26391131429
1656,2234,26391133085
1655,2235,26391134740
1655,2236,26391136395
1656,2237,26391138051
1655,2238,26391139706
1655,2239,26391141361
1655,2240,26391143016
1656,2241,26391144672
1656,2242,26391146328
1654,2243,26391147982
1655,2244,26391149637
1656,2245,26391151293
1655,2246,26391152948
1655,2247,26391154603
1656,2248,26391156259
1655,2249,26391157914
1655,2250,26391159569
1656,2251,26391161225
1655,2252,26391162880
1655,2253,26391164535
1656,2254,26391166191
1655,2255,26391167846
1655,2256,26391169501
1655,2257,26391171156
1656,2258,26391172812
1656,2259,26391174468
1654,2260,26391176122
1655,2261,26391177777
1656,2262,26391179433
1655,2263,26391181088
1655,2264,26391182743
1656,2265,26391184399
1655,2266,26391186054
1655,2267,26391187709
1655,2268,26391189364
1656,2269,26391191020
1655,2270,26391192675
1655,2271,26391194330
1655,2272,26391195985
1656,2273,26391197641
1655,2274,26391199296
1655,2275,26391200951
1656,2276,26391202607
1655,2277,26391204262
1655,2278,26391205917
1655,2279,26391207572
1656,2280,26391209228
1655,2281,26391210883
1655,2282,26391212538
1656,2283,26391214194
1655,2284,26391215849
1655,2285,26391217504
1655,2286,26391219159
1656,2287,26391220815
1655,2288,26391222470
1655,2289,26391224125
1655,2290,26391225780
1656,2291,26391227436
3311,2292,26391230747
1655,2293,26391232402
1656,2294,26391234058
1654,2295,26391235712
1655,2296,26391237367
1656,2297,26391239023
1655,2298,26391240678
1655,2299,26391242333
1656,2300,26391243989
1655,2301,26391245644
1655,2302,26391247299
1655,2303,26391248954
1656,2304,26391250610
1655,2305,26391252265
1655,2306,26391253920
1656,2307,26391255576
1655,2308,26391257231
1656,2309,26391258887
1655,2310,26391260542
1655,2311,26391262197
1655,2312,26391263852
1655,2313,26391265507
1656,2314,26391267163
1674,2315,26391268837
1636,2316,26391270473
1655,2317,26391272128
1656,2318,26391273784
1655,2319,26391275439
1655,2320,26391277094
1656,2321,26391278750
1655,2322,26391280405
1655,2323,26391282060
1656,2324,26391283716
1655,2325,26391285371
1655,2326,26391287026
1655,2327,26391288681
1656,2328,26391290337
1655,2329,26391291992
1655,2330,26391293647
1655,2331,26391295302
1656,2332,26391296958
1655,2333,26391298613
1655,2334,26391300268
1656,2335,26391301924
1655,2336,26391303579
1655,2337,26391305234
1656,2338,26391306890
1655,2339,26391308545
1655,2340,26391310200
1655,2341,26391311855
1655,2342,26391313510
1656,2343,26391315166
3310,2344,26391318476
1656,2345,26391320132
1655,2346,26391321787
1655,2347,26391323442
1656,2348,26391325098
1655,2349,26391326753
1655,2350,26391328408
1655,2351,26391330063
3311,2352,26391333374
1656,2353,26391335030
1655,2354,26391336685
1655,2355,26391338340
1655,2356,26391339995
1655,2357,26391341650
1656,2358,26391343306
1655,2359,26391344961
1655,2360,26391346616
1656,2361,26391348272
1655,2362,26391349927
1655,2363,26391351582
1655,2364,26391353237
1656,2365,26391354893
1655,2366,26391356548
1655,2367,26391358203
1656,2368,26391359859
1655,2369,26391361514
1655,2370,26391363169
1655,2371,26391364824
1656,2372,26391366480
1655,2373,26391368135
1655,2374,26391369790
1656,2375,26391371446
1655,2376,26391373101
1655,2377,26391374756
1655,2378,26391376411
1656,2379,26391378067
1655,2380,26391379722
1675,2381,26391381397
1635,2382,26391383032
1656,2383,26391384688
1655,2384,26391386343
1655,2385,26391387998
1656,2386,26391389654
1655,2387,26391391309
1655,2388,26391392964
1655,2389,26391394619
1656,2390,26391396275
1655,2391,26391397930
1655,2392,26391399585
1656,2393,26391401241
1655,2394,26391402896
1655,2395,26391404551
1656,2396,26391406207
1655,2397,26391407862
1655,2398,26391409517
1655,2399,26391411172
1656,2400,26391412828
1655,2401,26391414483
3310,2402,26391417793
1656,2403,26391419449
1655,2404,26391421104
1655,2405,26391422759
1655,2406,26391424414
1655,2407,26391426069
1656,2408,26391427725
1655,2409,26391429380
1655,2410,26391431035
1656,2411,26391432691
3310,2412,26391436001
1655,2413,26391437656
1656,2414,26391439312
1655,2415,26391440967
1655,2416,26391442622
1656,2417,26391444278
1655,2418,26391445933
1655,2419,26391447588
1655,2420,26391449243
1656,2421,26391450899
1655,2422,26391452554
1655,2423,26391454209
1656,2424,26391455865
1655,2425,26391457520
1655,2426,26391459175
1656,2427,26391460831
1655,2428,26391462486
1655,2429,26391464141
1655,2430,26391465796
1656,2431,26391467452
1655,2432,26391469107
1655,2433,26391470762
1655,2434,26391472417
1656,2435,26391474073
1656,2436,26391475729
1654,2437,26391477383
1656,2438,26391479039
1655,2439,26391480694
1655,2440,26391482349
1655,2441,26391484004
1656,2442,26391485660
1655,2443,26391487315
1655,2444,26391488970
1655,2445,26391490625
1656,2446,26391492281
1672,2447,26391493953
1638,2448,26391495591
1656,2449,26391497247
1655,2450,26391498902
1655,2451,26391500557
1655,2452,26391502212
1656,2453,26391503868
1655,2454,26391505523
1655,2455,26391507178
1656,2456,26391508834
1655,2457,26391510489
1655,2458,26391512144
1655,2459,26391513799
1656,2460,26391515455
3311,2461,26391518766
1655,2462,26391520421
1655,2463,26391522076
1656,2464,26391523732
1655,2465,26391525387
1655,2466,26391527042
1655,2467,26391528697
1656,2468,26391530353
1655,2469,26391532008
1655,2470,26391533663
4966,2471,26391538629
1655,2472,26391540284
1656,2473,26391541940
1655,2474,26391543595
1655,2475,26391545250
1656,2476,26391546906
1655,2477,26391548561
1655,2478,26391550216
1655,2479,26391551871
1655,2480,26391553526
1656,2481,26391555182
1655,2482,26391556837
1655,2483,26391558492
1656,2484,26391560148
1655,2485,26391561803
1655,2486,26391563458
1655,2487,26391565113
1656,2488,26391566769
1655,2489,26391568424
1655,2490,26391570079
1656,2491,26391571735
1655,2492,26391573390
1655,2493,26391575045
1655,2494,26391576700
1656,2495,26391578356
1657,2496,26391580013
1653,2497,26391581666
1656,2498,26391583322
1655,2499,26391584977
1655,2500,26391586632
1656,2501,26391588288
1655,2502,26391589943
1655,2503,26391591598
1655,2504,26391593253
1656,2505,26391594909
1655,2506,26391596564
1655,2507,26391598219
1655,2508,26391599874
1656,2509,26391601530
1655,2510,26391603185
1655,2511,26391604840
1664,2512,26391606504
1647,2513,26391608151
1655,2514,26391609806
1655,2515,26391611461
1656,2516,26391613117
1655,2517,26391614772
1656,2518,26391616428
3310,2519,26391619738
1655,2520,26391621393
1655,2521,26391623048
1655,2522,26391624703
1656,2523,26391626359
1655,2524,26391628014
1655,2525,26391629669
1656,2526,26391631325
1655,2527,26391632980
1655,2528,26391634635
1655,2529,26391636290
3311,2530,26391639601
1655,2531,26391641256
1655,2532,26391642911
1656,2533,26391644567
1655,2534,26391646222
1655,2535,26391647877
1656,2536,26391649533
1655,2537,26391651188
1655,2538,26391652843
1655,2539,26391654498
1656,2540,26391656154
1655,2541,26391657809
1655,2542,26391659464
1656,2543,26391661120
1655,2544,26391662775
1655,2545,26391664430
1655,2546,26391666085
1656,2547,26391667741
1655,2548,26391669396
1655,2549,26391671051
1656,2550,26391672707
1655,2551,26391674362
1655,2552,26391676017
1655,2553,26391677672
1656,2554,26391679328
1655,2555,26391680983
1655,2556,26391682638
1655,2557,26391684293
1656,2558,26391685949
1655,2559,26391687604
1655,2560,26391689259
1656,2561,26391690915
1655,2562,26391692570
1655,2563,26391694225
1655,2564,26391695880
1656,2565,26391697536
1655,2566,26391699191
1655,2567,26391700846
1656,2568,26391702502
1655,2569,26391704157
1655,2570,26391705812
1655,2571,26391707467
1656,2572,26391709123
1655,2573,26391710778
1655,2574,26391712433
1656,2575,26391714089
1655,2576,26391715744
1655,2577,26391717399
1656,2578,26391719055
1655,2579,26391720710
1655,2580,26391722365
1655,2581,26391724020
1655,2582,26391725675
1656,2583,26391727331
1656,2584,26391728987
1654,2585,26391730641
1656,2586,26391732297
1655,2587,26391733952
1655,2588,26391735607
1656,2589,26391737263
1655,2590,26391738918
3310,2591,26391742228
1656,2592,26391743884
1655,2593,26391745539
1655,2594,26391747194
1656,2595,26391748850
1655,2596,26391750505
1655,2597,26391752160
1655,2598,26391753815
1656,2599,26391755471
1655,2600,26391757126
1655,2601,26391758781
1655,2602,26391760436
1656,2603,26391762092
1655,2604,26391763747
1655,2605,26391765402
1655,2606,26391767057
1656,2607,26391768713
1655,2608,26391770368
1655,2609,26391772023
1656,2610,26391773679
1655,2611,26391775334
1656,2612,26391776990
1654,2613,26391778644
1656,2614,26391780300
1655,2615,26391781955
1655,2616,26391783610
1656,2617,26391785266
1655,2618,26391786921
1655,2619,26391788576
1655,2620,26391790231
1656,2621,26391791887
1655,2622,26391793542
1655,2623,26391795197
1656,2624,26391796853
1655,2625,26391798508
1655,2626,26391800163
1655,2627,26391801818
1656,2628,26391803474
1656,2629,26391805130
1654,2630,26391806784
1656,2631,26391808440
1655,2632,26391810095
1655,2633,26391811750
1655,2634,26391813405
1656,2635,26391815061
1655,2636,26391816716
1655,2637,26391818371
1656,2638,26391820027
1655,2639,26391821682
1655,2640,26391823337
1655,2641,26391824992
1676,2642,26391826668
1635,2643,26391828303
1655,2644,26391829958
1656,2645,26391831614
1655,2646,26391833269
1655,2647,26391834924
1655,2648,26391836579
1656,2649,26391838235
1655,2650,26391839890
3310,2651,26391843200
1656,2652,26391844856
1655,2653,26391846511
1655,2654,26391848166
1656,2655,26391849822
1655,2656,26391851477
1655,2657,26391853132
1656,2658,26391854788
1655,2659,26391856443
1655,2660,26391858098
1655,2661,26391859753
1656,2662,26391861409
1655,2663,26391863064
1655,2664,26391864719
1655,2665,26391866374
1656,2666,26391868030
1655,2667,26391869685
1655,2668,26391871340
1656,2669,26391872996
1655,2670,26391874651
1655,2671,26391876306
1655,2672,26391877961
1656,2673,26391879617
1655,2674,26391881272
1655,2675,26391882927
1656,2676,26391884583
1655,2677,26391886238
1655,2678,26391887893
1656,2679,26391889549
1655,2680,26391891204
1655,2681,26391892859
1656,2682,26391894515
1655,2683,26391896170
1655,2684,26391897825
1655,2685,26391899480
1655,2686,26391901135
1656,2687,26391902791
1655,2688,26391904446
1655,2689,26391906101
1656,2690,26391907757
1655,2691,26391909412
1655,2692,26391911067
1655,2693,26391912722
1656,2694,26391914378
1655,2695,26391916033
1656,2696,26391917689
1655,2697,26391919344
1655,2698,26391920999
1655,2699,26391922654
1655,2700,26391924309
1656,2701,26391925965
1655,2702,26391927620
1655,2703,26391929275
1655,2704,26391930930
1656,2705,26391932586
1655,2706,26391934241
1655,2707,26391935896
1656,2708,26391937552
1671,2709,26391939223
1639,2710,26391940862
1655,2711,26391942517
3312,2712,26391945829
1654,2713,26391947483
1656,2714,26391949139
1655,2715,26391950794
1655,2716,26391952449
1656,2717,26391954105
1655,2718,26391955760
1655,2719,26391957415
1655,2720,26391959070
1655,2721,26391960725
1656,2722,26391962381
1655,2723,26391964036
1655,2724,26391965691
1656,2725,26391967347
1655,2726,26391969002
1655,2727,26391970657
1655,2728,26391972312
1657,2729,26391973969
1654,2730,26391975623
1656,2731,26391977279
1655,2732,26391978934
1655,2733,26391980589
1655,2734,26391982244
1655,2735,26391983899
1656,2736,26391985555
1655,2737,26391987210
1655,2738,26391988865
1656,2739,26391990521
1655,2740,26391992176
1655,2741,26391993831
1656,2742,26391995487
1655,2743,26391997142
1655,2744,26391998797
1655,2745,26392000452
1656,2746,26392002108
1655,2747,26392003763
1655,2748,26392005418
1655,2749,26392007073
1656,2750,26392008729
1655,2751,26392010384
1655,2752,26392012039
1656,2753,26392013695
1655,2754,26392015350
1655,2755,26392017005
1655,2756,26392018660
3311,2757,26392021971
1655,2758,26392023626
1656,2759,26392025282
1655,2760,26392026937
1655,2761,26392028592
1657,2762,26392030249
1654,2763,26392031903
1655,2764,26392033558
1655,2765,26392035213
1656,2766,26392036869
1655,2767,26392038524
1655,2768,26392040179
1656,2769,26392041835
1655,2770,26392043490
1655,2771,26392045145
3311,2772,26392048456
1656,2773,26392050112
1673,2774,26392051785
1637,2775,26392053422
1655,2776,26392055077
1655,2777,26392056732
1655,2778,26392058387
1656,2779,26392060043
1655,2780,26392061698
1655,2781,26392063353
1656,2782,26392065009
1655,2783,26392066664
1655,2784,26392068319
1655,2785,26392069974
1656,2786,26392071630
1655,2787,26392073285
1655,2788,26392074940
1656,2789,26392076596
1655,2790,26392078251
1655,2791,26392079906
1656,2792,26392081562
1655,2793,26392083217
1655,2794,26392084872
1655,2795,26392086527
1656,2796,26392088183
1655,2797,26392089838
1655,2798,26392091493
1655,2799,26392093148
1656,2800,26392094804
1655,2801,26392096459
1655,2802,26392098114
1655,2803,26392099769
1656,2804,26392101425
1655,2805,26392103080
1655,2806,26392104735
1657,2807,26392106392
1654,2808,26392108046
1655,2809,26392109701
1655,2810,26392111356
1656,2811,26392113012
1655,2812,26392114667
1655,2813,26392116322
1656,2814,26392117978
3310,2815,26392121288
1655,2816,26392122943
1656,2817,26392124599
1655,2818,26392126254
1655,2819,26392127909
1656,2820,26392129565
1655,2821,26392131220
1655,2822,26392132875
1656,2823,26392134531
1655,2824,26392136186
1655,2825,26392137841
1655,2826,26392139496
1655,2827,26392141151
1656,2828,26392142807
1655,2829,26392144462
1655,2830,26392146117
3311,2831,26392149428
1655,2832,26392151083
1655,2833,26392152738
1656,2834,26392154394
1655,2835,26392156049
1655,2836,26392157704
1655,2837,26392159359
1656,2838,26392161015
1656,2839,26392162671
1675,2840,26392164346
1635,2841,26392165981
1655,2842,26392167636
1655,2843,26392169291
1656,2844,26392170947
1655,2845,26392172602
1655,2846,26392174257
1655,2847,26392175912
1656,2848,26392177568
1655,2849,26392179223
1655,2850,26392180878
1656,2851,26392182534
1655,2852,26392184189
1655,2853,26392185844
1655,2854,26392187499
1656,2855,26392189155
1656,2856,26392190811
1654,2857,26392192465
1655,2858,26392194120
1656,2859,26392195776
1655,2860,26392197431
1655,2861,26392199086
1656,2862,26392200742
1655,2863,26392202397
1655,2864,26392204052
1656,2865,26392205708
1655,2866,26392207363
1655,2867,26392209018
1655,2868,26392210673
1655,2869,26392212328
1656,2870,26392213984
1655,2871,26392215639
1659,2872,26392217298
1652,2873,26392218950
1655,2874,26392220605
1655,2875,26392222260
1655,2876,26392223915
1656,2877,26392225571
1655,2878,26392227226
1655,2879,26392228881
1656,2880,26392230537
1655,2881,26392232192
1655,2882,26392233847
1655,2883,26392235502
1656,2884,26392237158
1655,2885,26392238813
1655,2886,26392240468
1656,2887,26392242124
1655,2888,26392243779
1655,2889,26392245434
1656,2890,26392247090
1655,2891,26392248745
3310,2892,26392252055
1656,2893,26392253711
1655,2894,26392255366
1655,2895,26392257021
1655,2896,26392258676
1656,2897,26392260332
1655,2898,26392261987
1655,2899,26392263642
1656,2900,26392265298
1655,2901,26392266953
1655,2902,26392268608
1655,2903,26392270263
1656,2904,26392271919
1655,2905,26392273574
1656,2906,26392275230
1665,2907,26392276895
1645,2908,26392278540
1655,2909,26392280195
1655,2910,26392281850
1656,2911,26392283506
1655,2912,26392285161
1655,2913,26392286816
1656,2914,26392288472
1655,2915,26392290127
1655,2916,26392291782
1655,2917,26392293437
1656,2918,26392295093
1655,2919,26392296748
1655,2920,26392298403
1655,2921,26392300058
1656,2922,26392301714
1656,2923,26392303370
1654,2924,26392305024
1656,2925,26392306680
1655,2926,26392308335
1655,2927,26392309990
1655,2928,26392311645
1656,2929,26392313301
1655,2930,26392314956
1655,2931,26392316611
1656,2932,26392318267
1655,2933,26392319922
1655,2934,26392321577
1656,2935,26392323233
1655,2936,26392324888
1655,2937,26392326543
1655,2938,26392328198
1656,2939,26392329854
1656,2940,26392331510
1654,2941,26392333164
1655,2942,26392334819
1656,2943,26392336475
1655,2944,26392338130
1656,2945,26392339786
1655,2946,26392341441
1655,2947,26392343096
1655,2948,26392344751
1655,2949,26392346406
1656,2950,26392348062
1655,2951,26392349717
1655,2952,26392351372
3311,2953,26392354683
1655,2954,26392356338
1655,2955,26392357993
1656,2956,26392359649
1655,2957,26392361304
1655,2958,26392362959
1655,2959,26392364614
1656,2960,26392366270
1655,2961,26392367925
1655,2962,26392369580
1656,2963,26392371236
1655,2964,26392372891
1655,2965,26392374546
1655,2966,26392376201
1656,2967,26392377857
1655,2968,26392379512
1655,2969,26392381167
1656,2970,26392382823
1655,2971,26392384478
1655,2972,26392386133
1656,2973,26392387789
1655,2974,26392389444
1655,2975,26392391099
1655,2976,26392392754
1656,2977,26392394410
1655,2978,26392396065
1655,2979,26392397720
1656,2980,26392399376
1655,2981,26392401031
1655,2982,26392402686
1655,2983,26392404341
1656,2984,26392405997
1655,2985,26392407652
1655,2986,26392409307
1655,2987,26392410962
1656,2988,26392412618
1655,2989,26392414273
1656,2990,26392415929
1654,2991,26392417583
1656,2992,26392419239
3310,2993,26392422549
1655,2994,26392424204
1656,2995,26392425860
1655,2996,26392427515
1655,2997,26392429170
1655,2998,26392430825
1656,2999,26392432481
1655,3000,26392434136
1656,3001,26392435792
1655,3002,26392437447
1655,3003,26392439102
1655,3004,26392440757
1656,3005,26392442413
1655,3006,26392444068
1655,3007,26392445723
1655,3008,26392447378
1656,3009,26392449034
1655,3010,26392450689
1655,3011,26392452344
1656,3012,26392454000
1655,3013,26392455655
1655,3014,26392457310
1655,3015,26392458965
1656,3016,26392460621
1655,3017,26392462276
1655,3018,26392463931
1655,3019,26392465586
1656,3020,26392467242
1655,3021,26392468897
1655,3022,26392470552
1656,3023,26392472208
1655,3024,26392473863
1655,3025,26392475518
1655,3026,26392477173
1656,3027,26392478829
1655,3028,26392480484
1655,3029,26392482139
1656,3030,26392483795
1655,3031,26392485450
1655,3032,26392487105
1655,3033,26392488760
1656,3034,26392490416
1655,3035,26392492071
1655,3036,26392493726
1656,3037,26392495382
1675,3038,26392497057
1635,3039,26392498692
1655,3040,26392500347
1656,3041,26392502003
1655,3042,26392503658
1655,3043,26392505313
1656,3044,26392506969
1655,3045,26392508624
1655,3046,26392510279
1656,3047,26392511935
1655,3048,26392513590
1655,3049,26392515245
1656,3050,26392516901
1655,3051,26392518556
1655,3052,26392520211
3310,3053,26392523521
1656,3054,26392525177
1655,3055,26392526832
1655,3056,26392528487
1656,3057,26392530143
1655,3058,26392531798
1655,3059,26392533453
1656,3060,26392535109
1655,3061,26392536764
1655,3062,26392538419
1656,3063,26392540075
1655,3064,26392541730
1655,3065,26392543385
1655,3066,26392545040
1655,3067,26392546695
1656,3068,26392548351
1655,3069,26392550006
1655,3070,26392551661
1656,3071,26392553317
1655,3072,26392554972
3310,3073,26392558282
1656,3074,26392559938
1655,3075,26392561593
1655,3076,26392563248
1656,3077,26392564904
1655,3078,26392566559
1655,3079,26392568214
1655,3080,26392569869
1656,3081,26392571525
1655,3082,26392573180
1655,3083,26392574835
1656,3084,26392576491
1655,3085,26392578146
1655,3086,26392579801
1655,3087,26392581456
1656,3088,26392583112
1655,3089,26392584767
1655,3090,26392586422
1656,3091,26392588078
1655,3092,26392589733
1655,3093,26392591388
1655,3094,26392593043
1656,3095,26392594699
1655,3096,26392596354
1655,3097,26392598009
1655,3098,26392599664
1656,3099,26392601320
1655,3100,26392602975
1656,3101,26392604631
1655,3102,26392606286
1655,3103,26392607941
1673,3104,26392609614
1638,3105,26392611252
1655,3106,26392612907
1655,3107,26392614562
1655,3108,26392616217
1656,3109,26392617873
1655,3110,26392619528
3310,3111,26392622838
1656,3112,26392624494
1655,3113,26392626149
1655,3114,26392627804
1656,3115,26392629460
1655,3116,26392631115
1656,3117,26392632771
1655,3118,26392634426
1655,3119,26392636081
1655,3120,26392637736
1655,3121,26392639391
1656,3122,26392641047
1655,3123,26392642702
1655,3124,26392644357
1655,3125,26392646012
1656,3126,26392647668
1655,3127,26392649323
1655,3128,26392650978
1656,3129,26392652634
1655,3130,26392654289
1655,3131,26392655944
1655,3132,26392657599
3312,3133,26392660911
1654,3134,26392662565
1656,3135,26392664221
1655,3136,26392665876
1655,3137,26392667531
1655,3138,26392669186
1656,3139,26392670842
1655,3140,26392672497
1655,3141,26392674152
1656,3142,26392675808
1655,3143,26392677463
1655,3144,26392679118
1656,3145,26392680774
1655,3146,26392682429
1655,3147,26392684084
1655,3148,26392685739
1656,3149,26392687395
1656,3150,26392689051
1654,3151,26392690705
1655,3152,26392692360
1656,3153,26392694016
1655,3154,26392695671
1655,3155,26392697326
1656,3156,26392698982
1655,3157,26392700637
1655,3158,26392702292
1655,3159,26392703947
1656,3160,26392705603
1655,3161,26392707258
1655,3162,26392708913
1656,3163,26392710569
1655,3164,26392712224
1655,3165,26392713879
1655,3166,26392715534
1656,3167,26392717190
1655,3168,26392718845
1656,3169,26392720501
3310,3170,26392723811
1655,3171,26392725466
1655,3172,26392727121
1655,3173,26392728776
1656,3174,26392730432
1655,3175,26392732087
1655,3176,26392733742
1656,3177,26392735398
1655,3178,26392737053
1655,3179,26392738708
1656,3180,26392740364
1655,3181,26392742019
1655,3182,26392743674
1656,3183,26392745330
1655,3184,26392746985
1655,3185,26392748640
1655,3186,26392750295
1655,3187,26392751950
1656,3188,26392753606
1655,3189,26392755261
1655,3190,26392756916
1655,3191,26392758571
1656,3192,26392760227
3310,3193,26392763537
1656,3194,26392765193
1655,3195,26392766848
1655,3196,26392768503
1655,3197,26392770158
1656,3198,26392771814
1655,3199,26392773469
1655,3200,26392775124
1656,3201,26392776780
1655,3202,26392778435
1655,3203,26392780090
1655,3204,26392781745
1656,3205,26392783401
1655,3206,26392785056
1655,3207,26392786711
1656,3208,26392788367
1655,3209,26392790022
1655,3210,26392791677
1656,3211,26392793333
1655,3212,26392794988
1655,3213,26392796643
1655,3214,26392798298
1656,3215,26392799954
1656,3216,26392801610
1654,3217,26392803264
1656,3218,26392804920
1655,3219,26392806575
1655,3220,26392808230
1655,3221,26392809885
1655,3222,26392811540
1656,3223,26392813196
1655,3224,26392814851
1655,3225,26392816506
1656,3226,26392818162
1655,3227,26392819817
1656,3228,26392821473
1654,3229,26392823127
1656,3230,26392824783
1655,3231,26392826438
1655,3232,26392828093
1657,3233,26392829750
1654,3234,26392831404
1655,3235,26392833059
1675,3236,26392834734
1636,3237,26392836370
1655,3238,26392838025
1655,3239,26392839680
1656,3240,26392841336
1655,3241,26392842991
1655,3242,26392844646
1655,3243,26392846301
1656,3244,26392847957
1656,3245,26392849613
1654,3246,26392851267
1656,3247,26392852923
1655,3248,26392854578
1655,3249,26392856233
1656,3250,26392857889
1655,3251,26392859544
1655,3252,26392861199
3311,3253,26392864510
1655,3254,26392866165
1655,3255,26392867820
1655,3256,26392869475
1656,3257,26392871131
1655,3258,26392872786
1655,3259,26392874441
1656,3260,26392876097
1655,3261,26392877752
1655,3262,26392879407
1655,3263,26392881062
1656,3264,26392882718
1655,3265,26392884373
1656,3266,26392886029
1654,3267,26392887683
1656,3268,26392889339
1656,3269,26392890995
1654,3270,26392892649
1656,3271,26392894305
1655,3272,26392895960
1655,3273,26392897615
1656,3274,26392899271
1655,3275,26392900926
1655,3276,26392902581
1655,3277,26392904236
1656,3278,26392905892
1655,3279,26392907547
1655,3280,26392909202
1655,3281,26392910857
1656,3282,26392912513
1655,3283,26392914168
1655,3284,26392915823
1656,3285,26392917479
1655,3286,26392919134
1655,3287,26392920789
1655,3288,26392922444
1656,3289,26392924100
1655,3290,26392925755
1655,3291,26392927410
1656,3292,26392929066
1655,3293,26392930721
1655,3294,26392932376
1656,3295,26392934032
1655,3296,26392935687
1655,3297,26392937342
1655,3298,26392938997
1656,3299,26392940653
1655,3300,26392942308
1655,3301,26392943963
1655,3302,26392945618
1667,3303,26392947285
1644,3304,26392948929
1655,3305,26392950584
1656,3306,26392952240
1655,3307,26392953895
1655,3308,26392955550
1655,3309,26392957205
1656,3310,26392958861
1655,3311,26392960516
1656,3312,26392962172
1654,3313,26392963826
3311,3314,26392967137
1655,3315,26392968792
1656,3316,26392970448
1655,3317,26392972103
1655,3318,26392973758
1655,3319,26392975413
1656,3320,26392977069
1655,3321,26392978724
1655,3322,26392980379
1656,3323,26392982035
1655,3324,26392983690
1655,3325,26392985345
1655,3326,26392987000
1656,3327,26392988656
1655,3328,26392990311
1656,3329,26392991967
1655,3330,26392993622
1655,3331,26392995277
1655,3332,26392996932
1656,3333,26392998588
1655,3334,26393000243
1655,3335,26393001898
1655,3336,26393003553
1655,3337,26393005208
1656,3338,26393006864
1655,3339,26393008519
1655,3340,26393010174
1656,3341,26393011830
1655,3342,26393013485
1655,3343,26393015140
1655,3344,26393016795
1656,3345,26393018451
1655,3346,26393020106
1657,3347,26393021763
3309,3348,26393025072
1655,3349,26393026727
1655,3350,26393028382
1656,3351,26393030038
1655,3352,26393031693
1655,3353,26393033348
1656,3354,26393035004
1655,3355,26393036659
1655,3356,26393038314
1656,3357,26393039970
1655,3358,26393041625
1655,3359,26393043280
1655,3360,26393044935
1656,3361,26393046591
1655,3362,26393048246
1655,3363,26393049901
1655,3364,26393051556
1656,3365,26393053212
1655,3366,26393054867
1655,3367,26393056522
1655,3368,26393058177
1656,3369,26393059833
1655,3370,26393061488
1655,3371,26393063143
1656,3372,26393064799
1655,3373,26393066454
3310,3374,26393069764
1656,3375,26393071420
1655,3376,26393073075
1656,3377,26393074731
1654,3378,26393076385
1656,3379,26393078041
1655,3380,26393079696
1655,3381,26393081351
1656,3382,26393083007
1655,3383,26393084662
1655,3384,26393086317
1655,3385,26393087972
1656,3386,26393089628
1655,3387,26393091283
1655,3388,26393092938
1656,3389,26393094594
1655,3390,26393096249
1655,3391,26393097904
1655,3392,26393099559
1656,3393,26393101215
1655,3394,26393102870
1655,3395,26393104525
1656,3396,26393106181
1655,3397,26393107836
1655,3398,26393109491
1655,3399,26393111146
1656,3400,26393112802
1655,3401,26393114457
1655,3402,26393116112
1656,3403,26393117768
1655,3404,26393119423
1655,3405,26393121078
3311,3406,26393124389
1655,3407,26393126044
1655,3408,26393127699
1656,3409,26393129355
1656,3410,26393131011
1654,3411,26393132665
1656,3412,26393134321
1655,3413,26393135976
1655,3414,26393137631
1655,3415,26393139286
1656,3416,26393140942
1655,3417,26393142597
1655,3418,26393144252
1655,3419,26393145907
1656,3420,26393147563
1655,3421,26393149218
1655,3422,26393150873
1656,3423,26393152529
1655,3424,26393154184
1655,3425,26393155839
1656,3426,26393157495
1656,3427,26393159151
1654,3428,26393160805
1655,3429,26393162460
1656,3430,26393164116
1655,3431,26393165771
1678,3432,26393167449
3288,3433,26393170737
1655,3434,26393172392
1655,3435,26393174047
1656,3436,26393175703
1655,3437,26393177358
1655,3438,26393179013
1655,3439,26393180668
1656,3440,26393182324
1655,3441,26393183979
1655,3442,26393185634
1656,3443,26393187290
1655,3444,26393188945
1655,3445,26393190600
1655,3446,26393192255
1656,3447,26393193911
1655,3448,26393195566
