Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9
15191.000000,-0.130000,5.299688,4291.250000,-0.053000,-0.001000,-0.332000,0.021000,1.000000
15192.000000,-0.130000,5.299688,4291.250000,-0.053000,-0.001000,-0.332000,0.021000,1.000000
15193.000000,-0.150000,5.299688,4291.250000,-0.053000,-0.001000,-0.332000,0.021000,1.000000
15195.000000,-0.140000,5.304253,4294.940000,-0.053000,0.003000,0.336000,0.021000,1.000000
15196.000000,-0.140000,5.304253,4294.940000,-0.053000,0.003000,0.336000,0.021000,1.000000
15197.000000,-0.140000,5.304253,4294.940000,-0.053000,0.003000,0.336000,0.021000,1.000000
15198.000000,-0.150000,5.308817,4298.640000,-0.053000,0.003000,0.336000,0.025000,1.000000
15200.000000,-0.150000,5.308817,4298.640000,-0.053000,0.003000,0.336000,0.025000,1.000000
15201.000000,-0.140000,5.313382,4302.330000,-0.053000,0.003000,0.336000,0.025000,1.000000
15202.000000,-0.140000,5.313382,4302.330000,0.046000,0.003000,0.336000,0.025000,1.000000
15203.000000,-0.140000,5.317947,4306.030000,0.046000,0.003000,0.336000,0.025000,1.000000
15205.000000,-0.150000,5.317947,4306.030000,0.046000,0.003000,0.336000,0.025000,1.000000
15206.000000,-0.150000,5.317947,4306.030000,0.046000,0.004000,0.336000,0.025000,1.000000
15207.000000,-0.140000,5.322512,4309.730000,0.046000,0.004000,-0.221000,0.025000,1.000000
15208.000000,-0.140000,5.322512,4309.730000,0.046000,0.004000,-0.221000,0.025000,1.000000
15209.000000,-0.140000,5.327076,4313.420000,0.046000,0.004000,-0.221000,0.025000,1.000000
15211.000000,-0.150000,5.327076,4313.420000,0.046000,0.004000,-0.221000,0.018000,1.000000
15212.000000,-0.150000,5.327076,4313.420000,0.046000,0.004000,-0.221000,0.018000,1.000000
15213.000000,-0.150000,5.331641,4317.120000,-0.052000,0.004000,-0.221000,0.018000,1.000000
15214.000000,-0.150000,5.331641,4317.120000,-0.052000,0.004000,-0.221000,0.018000,1.000000
15216.000000,-0.140000,5.336206,4320.810000,-0.052000,0.006000,-0.221000,0.018000,1.000000
15217.000000,-0.150000,5.336206,4320.810000,-0.052000,0.006000,-0.221000,0.018000,1.000000
15218.000000,-0.150000,5.336206,4320.810000,-0.052000,0.006000,-0.221000,0.018000,1.000000
15219.000000,-0.150000,5.340771,4324.510000,-0.052000,0.006000,-0.017000,0.018000,1.000000
15221.000000,-0.150000,5.340771,4324.510000,-0.052000,0.006000,-0.017000,0.018000,1.000000
15222.000000,-0.160000,5.340771,4324.510000,-0.052000,0.006000,-0.017000,0.018000,1.000000
15223.000000,-0.160000,5.345335,4328.210000,-0.052000,0.006000,-0.017000,0.017000,1.000000
15224.000000,-0.160000,5.345335,4328.210000,0.037000,0.006000,-0.017000,0.017000,1.000000
15226.000000,-0.160000,5.345335,4328.210000,0.037000,0.006000,-0.017000,0.017000,1.000000
15227.000000,-0.150000,5.349900,4331.900000,0.037000,0.005000,-0.017000,0.017000,1.000000
15228.000000,-0.160000,5.349900,4331.900000,0.037000,0.005000,-0.017000,0.017000,1.000000
15229.000000,-0.160000,5.354465,4335.600000,0.037000,0.005000,-0.017000,0.017000,1.000000
15230.000000,-0.160000,5.354465,4335.600000,0.037000,0.005000,-0.017000,0.017000,1.000000
15232.000000,-0.160000,5.354465,4335.600000,0.037000,0.005000,0.239000,0.017000,1.000000
15233.000000,-0.160000,5.354465,4335.600000,0.037000,0.005000,0.239000,0.017000,1.000000
15234.000000,-0.160000,5.359030,4339.300000,0.037000,0.005000,0.239000,0.004000,1.000000
15235.000000,-0.160000,5.359030,4339.300000,-0.033000,0.005000,0.239000,0.004000,1.000000
15237.000000,-0.160000,5.359030,4339.300000,-0.033000,0.003000,0.239000,0.004000,1.000000
15238.000000,-0.160000,5.359030,4339.300000,-0.033000,0.003000,0.239000,0.004000,1.000000
15239.000000,-0.160000,5.359030,4339.300000,-0.033000,0.003000,0.239000,0.004000,1.000000
15240.000000,-0.180000,5.359030,4339.300000,-0.033000,0.003000,0.239000,0.004000,1.000000
15242.000000,-0.170000,5.363595,4342.990000,-0.033000,0.003000,0.239000,0.004000,1.000000
15243.000000,-0.170000,5.363595,4284.020000,-0.033000,0.003000,-0.359000,0.004000,1.000000
15244.000000,-0.170000,5.363595,4342.990000,-0.033000,0.003000,-0.359000,0.004000,1.000000
15245.000000,-0.180000,5.363595,4342.990000,-0.033000,0.003000,-0.359000,0.004000,1.000000
15247.000000,-0.180000,5.363595,4342.990000,0.011000,0.003000,-0.359000,0.001000,1.000000
15248.000000,-0.180000,5.363595,4342.990000,0.011000,0.002000,-0.359000,0.001000,1.000000
15249.000000,-0.180000,5.368159,4346.690000,0.011000,0.002000,-0.359000,0.001000,1.000000
15250.000000,-0.180000,5.368159,4346.690000,0.011000,0.002000,-0.359000,0.001000,1.000000
15251.000000,-0.190000,5.368159,4346.690000,0.011000,0.002000,-0.359000,0.001000,1.000000
15253.000000,-0.190000,5.368159,4346.690000,0.011000,0.002000,-0.359000,0.001000,1.000000
15254.000000,-0.180000,5.372724,4350.380000,0.011000,0.002000,-0.359000,0.001000,1.000000
15255.000000,-0.180000,5.372724,4350.380000,0.011000,0.002000,0.306000,0.001000,1.000000
15256.000000,-0.180000,5.372724,4350.380000,0.011000,0.002000,0.306000,0.001000,1.000000
15258.000000,-0.190000,5.377289,4354.080000,-0.004000,0.002000,0.306000,0.002000,1.000000
15259.000000,-0.190000,5.377289,4354.080000,-0.004000,0.003000,0.306000,0.002000,1.000000
15260.000000,-0.190000,5.377289,4354.080000,-0.004000,0.003000,0.306000,0.002000,1.000000
15261.000000,-0.190000,5.381854,4357.780000,-0.004000,0.003000,0.306000,0.002000,1.000000
15263.000000,-0.190000,5.381854,4357.780000,-0.004000,0.003000,0.306000,0.002000,1.000000
15264.000000,-0.200000,5.381854,4357.780000,-0.004000,0.003000,0.306000,0.002000,1.000000
15265.000000,-0.190000,5.386418,4361.470000,-0.004000,0.003000,0.306000,0.002000,1.000000
15266.000000,-0.190000,5.386418,4361.470000,-0.004000,0.003000,0.306000,0.002000,1.000000
15268.000000,-0.190000,5.386418,4361.470000,-0.004000,0.003000,-0.130000,0.002000,1.000000
15269.000000,-0.200000,5.390983,4365.170000,-0.020000,0.003000,-0.130000,0.002000,1.000000
15270.000000,-0.200000,5.390983,4365.170000,-0.020000,0.003000,-0.130000,-0.006000,1.000000
15271.000000,-0.200000,5.390983,4365.170000,-0.020000,0.003000,-0.130000,-0.006000,1.000000
15272.000000,-0.200000,5.395548,4368.860000,-0.020000,0.003000,-0.130000,-0.006000,1.000000
15274.000000,-0.200000,5.395548,4368.860000,-0.020000,0.003000,-0.130000,-0.006000,1.000000
15275.000000,-0.200000,5.400113,4372.560000,-0.020000,0.003000,-0.130000,-0.006000,1.000000
15276.000000,-0.200000,5.400113,4372.560000,-0.020000,0.003000,-0.130000,-0.006000,1.000000
15277.000000,-0.200000,5.404677,4376.260000,-0.020000,0.003000,-0.130000,-0.006000,1.000000
15279.000000,-0.200000,5.404677,4282.630000,0.026000,0.003000,-0.130000,-0.006000,1.000000
15280.000000,-0.190000,5.409242,4379.950000,0.026000,0.005000,-0.126000,-0.006000,1.000000
15281.000000,-0.200000,5.413807,4383.650000,0.026000,0.005000,-0.126000,-0.006000,1.000000
15282.000000,-0.200000,5.418372,4387.350000,0.026000,0.005000,-0.126000,0.001000,1.000000
15284.000000,-0.190000,5.422936,4391.040000,0.026000,0.005000,-0.126000,0.001000,1.000000
15285.000000,-0.190000,5.427501,4394.740000,0.026000,0.005000,-0.126000,0.001000,1.000000
15286.000000,-0.180000,5.432066,4398.430000,0.026000,0.005000,-0.126000,0.001000,1.000000
15287.000000,-0.180000,5.441195,4405.830000,0.026000,0.005000,-0.126000,0.001000,1.000000
15289.000000,-0.180000,5.445760,4409.520000,0.026000,0.005000,-0.126000,0.001000,1.000000
15290.000000,-0.170000,5.450325,4413.220000,-0.045000,0.005000,-0.126000,0.001000,1.000000
15291.000000,-0.170000,5.454890,4416.920000,-0.045000,0.005000,-0.126000,0.001000,1.000000
15292.000000,-0.180000,5.459455,4420.610000,-0.045000,0.005000,0.302000,0.001000,1.000000
15294.000000,-0.170000,5.464019,4424.310000,-0.045000,0.005000,0.302000,0.010000,1.000000
15295.000000,-0.170000,5.468584,4428.000000,-0.045000,0.005000,0.302000,0.010000,1.000000
15296.000000,-0.160000,5.473149,4431.700000,-0.045000,0.005000,0.302000,0.010000,1.000000
15297.000000,-0.160000,5.477714,4435.400000,-0.045000,0.005000,0.302000,0.010000,1.000000
15298.000000,-0.170000,5.482278,4439.090000,-0.045000,0.005000,0.302000,0.010000,1.000000
15300.000000,-0.160000,5.486843,4442.790000,-0.045000,0.005000,0.302000,0.010000,1.000000
15301.000000,-0.160000,5.491408,4446.480000,0.044000,0.001000,0.302000,0.010000,1.000000
15302.000000,-0.160000,5.491408,4446.480000,0.044000,0.001000,0.302000,0.010000,1.000000
15303.000000,-0.150000,5.495973,4450.180000,0.044000,0.001000,0.302000,0.010000,1.000000
15305.000000,-0.160000,5.500537,4453.880000,0.044000,0.001000,-0.355000,0.010000,1.000000
15306.000000,-0.150000,5.505102,4457.570000,0.044000,0.001000,-0.355000,0.010000,1.000000
15307.000000,-0.150000,5.505102,4457.570000,0.044000,0.001000,-0.355000,0.010000,1.000000
15308.000000,-0.150000,5.509667,4461.270000,0.044000,0.001000,-0.355000,0.010000,1.000000
15310.000000,-0.150000,5.509667,4461.270000,0.044000,0.001000,-0.355000,0.010000,1.000000
15311.000000,-0.160000,5.514232,4464.960000,0.044000,0.001000,-0.355000,0.010000,1.000000
15312.000000,-0.160000,5.514232,4464.960000,-0.055000,0.002000,-0.355000,0.010000,1.000000
15313.000000,-0.150000,5.518796,4468.660000,-0.055000,0.002000,-0.355000,0.010000,1.000000
15314.000000,-0.150000,5.518796,4468.660000,-0.055000,0.002000,-0.355000,0.010000,1.000000
15316.000000,-0.160000,5.523361,4472.360000,-0.055000,0.002000,-0.355000,0.010000,1.000000
15317.000000,-0.160000,5.523361,4376.670000,-0.055000,0.002000,0.243000,0.016000,1.000000
15318.000000,-0.150000,5.527926,4476.050000,-0.055000,0.002000,0.243000,0.016000,1.000000
15319.000000,-0.150000,5.527926,4476.050000,-0.055000,0.002000,0.243000,0.016000,1.000000
15321.000000,-0.150000,5.527926,4476.050000,-0.055000,0.002000,0.243000,0.016000,1.000000
15322.000000,-0.160000,5.532491,4479.750000,-0.055000,0.003000,0.243000,0.016000,1.000000
15323.000000,-0.160000,5.532491,4479.750000,0.045000,0.003000,0.243000,0.016000,1.000000
15324.000000,-0.160000,5.537055,4483.450000,0.045000,0.003000,0.243000,0.016000,1.000000
15326.000000,-0.160000,5.537055,4483.450000,0.045000,0.003000,0.243000,0.016000,1.000000
15327.000000,-0.160000,5.537055,4483.450000,0.045000,0.003000,0.243000,0.016000,1.000000
15328.000000,-0.160000,5.541620,4454.680000,0.045000,0.003000,-0.025000,0.016000,1.000000
15329.000000,-0.160000,5.541620,4487.140000,0.045000,0.003000,-0.025000,0.025000,1.000000
15331.000000,-0.160000,5.541620,4487.140000,0.045000,0.003000,-0.025000,0.025000,1.000000
15332.000000,-0.160000,5.546185,4490.840000,0.045000,0.003000,-0.025000,0.025000,1.000000
15333.000000,-0.170000,5.546185,4490.840000,0.045000,0.002000,-0.025000,0.025000,1.000000
15334.000000,-0.170000,5.546185,4490.840000,-0.046000,0.002000,-0.025000,0.025000,1.000000
15336.000000,-0.160000,5.550750,4494.530000,-0.046000,0.002000,-0.025000,0.025000,1.000000
15337.000000,-0.160000,5.550750,4494.530000,-0.046000,0.002000,-0.025000,0.025000,1.000000
15338.000000,-0.160000,5.550750,4494.530000,-0.046000,0.002000,-0.025000,0.025000,1.000000
15339.000000,-0.170000,5.555315,4498.230000,-0.046000,0.002000,-0.025000,0.025000,1.000000
15340.000000,-0.170000,5.555315,4498.230000,-0.046000,0.002000,-0.208000,0.025000,1.000000
15342.000000,-0.170000,5.555315,4498.230000,-0.046000,0.002000,-0.208000,0.029000,1.000000
15343.000000,-0.170000,5.559879,4501.930000,-0.046000,0.003000,-0.208000,0.029000,1.000000
15344.000000,-0.170000,5.559879,4501.930000,-0.046000,0.003000,-0.208000,0.029000,1.000000
15345.000000,-0.180000,5.559879,4501.930000,0.027000,0.003000,-0.208000,0.029000,1.000000
15347.000000,-0.170000,5.564444,4505.620000,0.027000,0.003000,-0.208000,0.029000,1.000000
15348.000000,-0.170000,5.564444,4505.620000,0.027000,0.003000,-0.208000,0.029000,1.000000
15349.000000,-0.170000,5.564444,4505.620000,0.027000,0.003000,-0.208000,0.029000,1.000000
15350.000000,-0.170000,5.569009,4509.320000,0.027000,0.003000,-0.208000,0.029000,1.000000
15352.000000,-0.180000,5.569009,4509.320000,0.027000,0.003000,-0.208000,0.029000,1.000000
15353.000000,-0.180000,5.569009,4509.320000,0.027000,0.003000,0.349000,0.022000,1.000000
15354.000000,-0.180000,5.569009,4509.320000,0.027000,0.000000,0.349000,0.022000,1.000000
15355.000000,-0.180000,5.573574,4513.020000,0.027000,0.000000,0.349000,0.022000,1.000000
15357.000000,-0.190000,5.573574,4513.020000,-0.021000,0.000000,0.349000,0.022000,1.000000
15358.000000,-0.190000,5.573574,4513.020000,-0.021000,0.000000,0.349000,0.022000,1.000000
15359.000000,-0.190000,5.573574,4513.020000,-0.021000,0.000000,0.349000,0.022000,1.000000
15360.000000,-0.180000,5.578138,4516.710000,-0.021000,0.000000,0.349000,0.022000,1.000000
15361.000000,-0.180000,5.578138,4516.710000,-0.021000,0.000000,0.349000,0.022000,1.000000
15363.000000,-0.190000,5.578138,4516.710000,-0.021000,0.000000,0.349000,0.022000,1.000000
15364.000000,-0.190000,5.578138,4516.710000,-0.021000,0.000000,0.349000,0.022000,1.000000
15365.000000,-0.190000,5.582703,4520.410000,-0.021000,0.003000,-0.332000,0.021000,1.000000
15366.000000,-0.190000,5.582703,4520.410000,-0.021000,0.003000,-0.332000,0.021000,1.000000
15368.000000,-0.190000,5.582703,4520.410000,-0.002000,0.003000,-0.332000,0.021000,1.000000
15369.000000,-0.200000,5.582703,4520.410000,-0.002000,0.003000,-0.332000,0.021000,1.000000
15370.000000,-0.200000,5.587268,4524.100000,-0.002000,0.003000,-0.332000,0.021000,1.000000
15371.000000,-0.200000,5.587268,4524.100000,-0.002000,0.003000,-0.332000,0.021000,1.000000
15373.000000,-0.200000,5.587268,4524.100000,-0.002000,0.003000,-0.332000,0.021000,1.000000
15374.000000,-0.190000,5.591833,4527.800000,-0.002000,0.003000,-0.332000,0.021000,1.000000
15375.000000,-0.200000,5.591833,4527.800000,-0.002000,0.007000,-0.332000,0.021000,1.000000
15376.000000,-0.200000,5.596397,4531.500000,-0.002000,0.007000,-0.332000,0.021000,1.000000
15378.000000,-0.200000,5.596397,4531.500000,0.010000,0.007000,0.154000,0.014000,1.000000
15379.000000,-0.200000,5.596397,4531.500000,0.010000,0.007000,0.154000,0.014000,1.000000
15380.000000,-0.200000,5.600962,4535.190000,0.010000,0.007000,0.154000,0.014000,1.000000
15381.000000,-0.200000,5.600962,4535.190000,0.010000,0.007000,0.154000,0.014000,1.000000
15382.000000,-0.200000,5.600962,4535.190000,0.010000,0.007000,0.154000,0.014000,1.000000
15384.000000,-0.200000,5.605527,4538.890000,0.010000,0.007000,0.154000,0.014000,1.000000
15385.000000,-0.200000,5.605527,4538.890000,0.010000,0.007000,0.154000,0.014000,1.000000
15386.000000,-0.210000,5.605527,4538.890000,0.010000,0.004000,0.154000,0.014000,1.000000
15387.000000,-0.210000,5.610092,4542.580000,0.010000,0.004000,0.154000,0.014000,1.000000
15389.000000,-0.210000,5.610092,4542.580000,-0.032000,0.004000,0.154000,0.010000,1.000000
15390.000000,-0.200000,5.614656,4546.280000,-0.032000,0.004000,0.077000,0.010000,1.000000
15391.000000,-0.200000,5.614656,4546.280000,-0.032000,0.004000,0.077000,0.010000,1.000000
15392.000000,-0.210000,5.619221,4549.980000,-0.032000,0.004000,0.077000,0.010000,1.000000
15394.000000,-0.210000,5.619221,4549.980000,-0.032000,0.004000,0.077000,0.010000,1.000000
15395.000000,-0.200000,5.623786,4553.670000,-0.032000,0.004000,0.077000,0.010000,1.000000
15396.000000,-0.200000,5.628351,4424.800000,-0.032000,0.002000,0.077000,0.010000,1.000000
15397.000000,-0.200000,5.628351,4557.370000,-0.032000,0.002000,0.077000,0.010000,1.000000
15399.000000,-0.210000,5.632915,4561.060000,-0.032000,0.002000,0.077000,0.010000,1.000000
15400.000000,-0.210000,5.632915,4561.060000,0.036000,0.002000,0.077000,0.010000,1.000000
15401.000000,-0.200000,5.637480,4564.760000,0.036000,0.002000,0.077000,0.008000,1.000000
15402.000000,-0.200000,5.642045,4568.460000,0.036000,0.002000,-0.286000,0.008000,1.000000
15403.000000,-0.210000,5.642045,4568.460000,0.036000,0.002000,-0.286000,0.008000,1.000000
15405.000000,-0.200000,5.646610,4572.150000,0.036000,0.002000,-0.286000,0.008000,1.000000
15406.000000,-0.200000,5.651175,4575.850000,0.036000,0.002000,-0.286000,0.008000,1.000000
15407.000000,-0.190000,5.655739,4579.550000,0.036000,0.003000,-0.286000,0.008000,1.000000
15408.000000,-0.190000,5.660304,4583.240000,0.036000,0.003000,-0.286000,0.008000,1.000000
15410.000000,-0.200000,5.660304,4583.240000,0.036000,0.003000,-0.286000,0.008000,1.000000
15411.000000,-0.200000,5.664869,4586.940000,-0.051000,0.003000,-0.286000,0.008000,1.000000
15412.000000,-0.190000,5.669434,4590.630000,-0.051000,0.003000,-0.286000,0.006000,1.000000
15413.000000,-0.190000,5.673998,4506.750000,-0.051000,0.003000,0.356000,0.006000,1.000000
15415.000000,-0.190000,5.673998,4594.330000,-0.051000,0.003000,0.356000,0.006000,1.000000
15416.000000,-0.190000,5.678563,4598.030000,-0.051000,0.003000,0.356000,0.006000,1.000000
15417.000000,-0.190000,5.678563,4598.030000,-0.051000,0.003000,0.356000,0.006000,1.000000
15418.000000,-0.190000,5.683128,4601.720000,-0.051000,0.004000,0.356000,0.006000,1.000000
15420.000000,-0.190000,5.687693,4605.420000,-0.051000,0.004000,0.356000,0.006000,1.000000
15421.000000,-0.200000,5.687693,4605.420000,-0.051000,0.004000,0.356000,0.006000,1.000000
15422.000000,-0.190000,5.692257,4609.120000,0.048000,0.004000,0.356000,0.006000,1.000000
15423.000000,-0.190000,5.692257,4609.120000,0.048000,0.004000,0.356000,0.006000,1.000000
15425.000000,-0.190000,5.692257,4609.120000,0.048000,0.004000,0.356000,0.014000,1.000000
15426.000000,-0.190000,5.696822,4612.810000,0.048000,0.004000,-0.275000,0.014000,1.000000
15427.000000,-0.200000,5.696822,4612.810000,0.048000,0.004000,-0.275000,0.014000,1.000000
15428.000000,-0.200000,5.696822,4612.810000,0.048000,0.004000,-0.275000,0.014000,1.000000
15429.000000,-0.190000,5.701387,4616.510000,0.048000,0.004000,-0.275000,0.014000,1.000000
15431.000000,-0.190000,5.701387,4616.510000,0.048000,0.004000,-0.275000,0.014000,1.000000
15432.000000,-0.190000,5.701387,4616.510000,0.048000,0.004000,-0.275000,0.014000,1.000000
15433.000000,-0.200000,5.705952,4620.200000,-0.053000,0.004000,-0.275000,0.014000,1.000000
15434.000000,-0.200000,5.705952,4620.200000,-0.053000,0.004000,-0.275000,0.014000,1.000000
15436.000000,-0.200000,5.705952,4620.200000,-0.053000,0.004000,-0.275000,0.014000,1.000000
15437.000000,-0.200000,5.705952,4620.200000,-0.053000,0.004000,-0.275000,0.004000,1.000000
15438.000000,-0.200000,5.710516,4623.900000,-0.053000,0.004000,0.058000,0.004000,1.000000
15439.000000,-0.210000,5.710516,4623.900000,-0.053000,0.006000,0.058000,0.004000,1.000000
15441.000000,-0.210000,5.710516,4623.900000,-0.053000,0.006000,0.058000,0.004000,1.000000
15442.000000,-0.210000,5.710516,4623.900000,-0.053000,0.006000,0.058000,0.004000,1.000000
15443.000000,-0.210000,5.710516,4623.900000,-0.053000,0.006000,0.058000,0.004000,1.000000
15444.000000,-0.210000,5.715081,4627.600000,0.039000,0.006000,0.058000,0.004000,1.000000
15446.000000,-0.210000,5.715081,4627.600000,0.039000,0.006000,0.058000,0.004000,1.000000
15447.000000,-0.210000,5.715081,4627.600000,0.039000,0.006000,0.058000,0.004000,1.000000
15448.000000,-0.210000,5.715081,4627.600000,0.039000,0.006000,0.058000,-0.005000,1.000000
15449.000000,-0.210000,5.715081,4627.600000,0.039000,0.006000,0.058000,-0.005000,1.000000
15450.000000,-0.220000,5.719646,4631.290000,0.039000,0.003000,0.177000,-0.005000,1.000000
15452.000000,-0.220000,5.719646,4631.290000,0.039000,0.003000,0.177000,-0.005000,1.000000
15453.000000,-0.220000,5.719646,4631.290000,0.039000,0.003000,0.177000,-0.005000,1.000000
15454.000000,-0.220000,5.719646,4631.290000,0.039000,0.003000,0.177000,-0.005000,1.000000
15455.000000,-0.220000,5.719646,4631.290000,-0.037000,0.003000,0.177000,-0.005000,1.000000
15457.000000,-0.230000,5.719646,4631.290000,-0.037000,0.003000,0.177000,-0.005000,1.000000
15458.000000,-0.230000,5.724211,4634.990000,-0.037000,0.003000,0.177000,-0.005000,1.000000
15459.000000,-0.230000,5.724211,4634.990000,-0.037000,0.003000,0.177000,-0.005000,1.000000
15460.000000,-0.230000,5.724211,4634.990000,-0.037000,0.007000,0.177000,0.005000,1.000000
15462.000000,-0.230000,5.724211,4634.990000,-0.037000,0.007000,0.177000,0.005000,1.000000
15463.000000,-0.240000,5.724211,4634.990000,-0.037000,0.007000,-0.335000,0.005000,1.000000
15464.000000,-0.240000,5.724211,4634.990000,-0.037000,0.007000,-0.335000,0.005000,1.000000
15465.000000,-0.230000,5.728776,4638.680000,-0.037000,0.007000,-0.335000,0.005000,1.000000
15466.000000,-0.230000,5.728776,4638.680000,0.016000,0.007000,-0.335000,0.005000,1.000000
15468.000000,-0.250000,5.728776,4638.680000,0.016000,0.007000,-0.335000,0.005000,1.000000
15469.000000,-0.250000,5.728776,4638.680000,0.016000,0.007000,-0.335000,0.005000,1.000000
15470.000000,-0.240000,5.733340,4642.380000,0.016000,0.007000,-0.335000,0.005000,1.000000
15471.000000,-0.240000,5.733340,4608.790000,0.016000,0.004000,-0.335000,0.013000,1.000000
15473.000000,-0.240000,5.733340,4642.380000,0.016000,0.004000,-0.335000,0.013000,1.000000
15474.000000,-0.250000,5.737905,4646.080000,0.016000,0.004000,-0.335000,0.013000,1.000000
15475.000000,-0.250000,5.737905,4646.080000,0.016000,0.004000,0.333000,0.013000,1.000000
15476.000000,-0.250000,5.737905,4646.080000,-0.009000,0.004000,0.333000,0.013000,1.000000
15478.000000,-0.240000,5.742470,4649.770000,-0.009000,0.004000,0.333000,0.013000,1.000000
15479.000000,-0.240000,5.742470,4649.770000,-0.009000,0.004000,0.333000,0.013000,1.000000
15480.000000,-0.250000,5.747035,4653.470000,-0.009000,0.004000,0.333000,0.013000,1.000000
15481.000000,-0.250000,5.751599,4657.170000,-0.009000,0.002000,0.333000,0.013000,1.000000
15483.000000,-0.240000,5.756164,4660.860000,-0.009000,0.002000,0.333000,0.013000,1.000000
15484.000000,-0.230000,5.765294,4668.250000,-0.009000,0.002000,0.333000,0.034000,1.000000
15485.000000,-0.220000,5.774423,4675.650000,-0.009000,0.002000,0.333000,0.034000,1.000000
15486.000000,-0.220000,5.783553,4683.040000,-0.009000,0.002000,0.333000,0.034000,1.000000
15488.000000,-0.220000,5.792682,4690.430000,-0.016000,0.002000,-0.201000,0.034000,1.000000
15489.000000,-0.210000,5.797247,4694.130000,-0.016000,0.002000,-0.201000,0.034000,1.000000
15490.000000,-0.200000,5.806376,4701.520000,-0.016000,0.002000,-0.201000,0.034000,1.000000
15491.000000,-0.210000,5.806376,4701.520000,-0.016000,0.002000,-0.201000,0.034000,1.000000
15492.000000,-0.210000,5.810941,4705.220000,-0.016000,0.002000,-0.201000,0.034000,1.000000
15494.000000,-0.200000,5.815506,4708.910000,-0.016000,0.002000,-0.201000,0.034000,1.000000
15495.000000,-0.200000,5.820071,4712.610000,-0.016000,0.002000,-0.201000,0.034000,1.000000
15496.000000,-0.200000,5.820071,4712.610000,-0.016000,0.002000,-0.201000,0.056000,1.000000
15497.000000,-0.210000,5.824636,4716.300000,-0.016000,0.002000,-0.201000,0.056000,1.000000
15499.000000,-0.210000,5.824636,4716.300000,0.022000,0.002000,-0.201000,0.056000,1.000000
15500.000000,-0.200000,5.829200,4720.000000,0.022000,0.002000,-0.046000,0.056000,1.000000
15501.000000,-0.200000,5.833765,4723.700000,0.022000,0.002000,-0.046000,0.056000,1.000000
15502.000000,-0.200000,5.833765,4723.700000,0.022000,0.002000,-0.046000,0.056000,1.000000
15504.000000,-0.210000,5.833765,4723.700000,0.022000,0.003000,-0.046000,0.056000,1.000000
15505.000000,-0.200000,5.838330,4727.390000,0.022000,0.003000,-0.046000,0.056000,1.000000
15506.000000,-0.200000,5.838330,4727.390000,0.022000,0.003000,-0.046000,0.056000,1.000000
15507.000000,-0.200000,5.842895,4731.090000,0.022000,0.003000,-0.046000,0.054000,1.000000
15508.000000,-0.200000,5.842895,4731.090000,0.022000,0.003000,-0.046000,0.054000,1.000000
15510.000000,-0.210000,5.847459,4734.790000,-0.042000,0.003000,-0.046000,0.054000,1.000000
15511.000000,-0.210000,5.847459,4734.790000,-0.042000,0.003000,0.257000,0.054000,1.000000
15512.000000,-0.200000,5.852024,4738.480000,-0.042000,0.003000,0.257000,0.054000,1.000000
15513.000000,-0.200000,5.852024,4738.480000,-0.042000,0.003000,0.257000,0.054000,1.000000
15515.000000,-0.210000,5.856589,4742.180000,-0.042000,0.003000,0.257000,0.054000,1.000000
15516.000000,-0.210000,5.856589,4742.180000,-0.042000,0.003000,0.257000,0.054000,1.000000
15517.000000,-0.210000,5.856589,4742.180000,-0.042000,0.003000,0.257000,0.054000,1.000000
15518.000000,-0.200000,5.861154,4745.870000,-0.042000,0.003000,0.257000,0.054000,1.000000
15520.000000,-0.200000,5.861154,4745.870000,-0.042000,0.003000,0.257000,0.050000,1.000000
15521.000000,-0.210000,5.865718,4749.570000,0.042000,0.003000,0.257000,0.050000,1.000000
15522.000000,-0.210000,5.865718,4749.570000,0.042000,0.003000,0.257000,0.050000,1.000000
15523.000000,-0.210000,5.865718,4749.570000,0.042000,0.003000,-0.359000,0.050000,1.000000
15525.000000,-0.210000,5.870283,4753.270000,0.042000,0.005000,-0.359000,0.050000,1.000000
15526.000000,-0.210000,5.870283,4753.270000,0.042000,0.005000,-0.359000,0.050000,1.000000
15527.000000,-0.210000,5.874848,4756.960000,0.042000,0.005000,-0.359000,0.050000,1.000000
15528.000000,-0.210000,5.874848,4756.960000,0.042000,0.005000,-0.359000,0.050000,1.000000
15529.000000,-0.210000,5.874848,4756.960000,0.042000,0.005000,-0.359000,0.050000,1.000000
15531.000000,-0.210000,5.879413,4760.660000,0.042000,0.005000,-0.359000,0.050000,1.000000
15532.000000,-0.210000,5.879413,4760.660000,-0.055000,0.005000,-0.359000,0.053000,1.000000
15533.000000,-0.220000,5.879413,4760.660000,-0.055000,0.005000,-0.359000,0.053000,1.000000
15534.000000,-0.210000,5.883977,4764.350000,-0.055000,0.004000,-0.359000,0.053000,1.000000
15536.000000,-0.210000,5.883977,4764.350000,-0.055000,0.004000,0.292000,0.053000,1.000000
15537.000000,-0.210000,5.883977,4764.350000,-0.055000,0.004000,0.292000,0.053000,1.000000
15538.000000,-0.220000,5.888542,4768.050000,-0.055000,0.004000,0.292000,0.053000,1.000000
15539.000000,-0.220000,5.888542,4768.050000,-0.055000,0.004000,0.292000,0.053000,1.000000
